timestamp,station_id,temperature,pressure,humidity,anomaly_type,is_anomaly,confidence_score,predicted_anomaly,predicted_root_cause,mv_score,temporal_z,spatial_z,dew_point,physics_violation,temperature_expected,pressure_expected,humidity_expected,temperature_corrected,pressure_corrected,humidity_corrected
2025-01-05 12:00:00,AWS_002,26.63430618474793,1006.2539779645768,89.70641776171439,none,0,0.068,0,normal,0.029,0.94,1.11,24.8,False,28.42,1007.33,88.58,26.63430618474793,1006.2539779645768,89.70641776171439
2025-01-05 13:00:00,AWS_002,26.124703701329366,1006.292084905427,95.29158588027671,none,0,0.091,0,normal,0.081,0.84,1.56,25.31,False,28.31,1007.33,89.25,26.124703701329366,1006.292084905427,95.29158588027671
2025-01-05 14:00:00,AWS_002,25.545527921601444,1006.2361420511515,93.61990440278058,none,0,0.061,0,normal,0.032,0.92,0.82,24.44,False,27.67,1007.06,89.82,25.545527921601444,1006.2361420511515,93.61990440278058
2025-01-05 15:00:00,AWS_002,25.3989749577406,1005.84287713139,93.78290373268788,none,0,0.071,0,normal,0.031,0.65,1.61,24.32,False,26.64,1007.45,90.73,25.3989749577406,1005.84287713139,93.78290373268788
2025-01-05 16:00:00,AWS_002,23.372345019538116,1005.5110147420696,93.62551240449812,none,0,0.049,0,normal,0.018,0.62,0.9,22.28,False,25.36,1006.62,91.52,23.372345019538116,1005.5110147420696,93.62551240449812
2025-01-05 17:00:00,AWS_002,22.747214898924646,1005.2103382553224,92.82717960825552,none,0,0.067,0,normal,0.026,0.71,1.43,21.52,False,24.16,1006.45,93.41,22.747214898924646,1005.2103382553224,92.82717960825552
2025-01-05 18:00:00,AWS_002,20.211926186500147,1005.1058448046274,100.0,none,0,0.159,0,normal,0.192,1.28,2.36,20.21,False,22.31,1005.9,94.23,20.211926186500147,1005.1058448046274,100.0
2025-01-05 19:00:00,AWS_002,18.767598815148244,1004.3237094439014,94.46145224206188,none,0,0.163,0,normal,0.106,1.16,3.7,17.86,False,20.77,1006.09,94.83,18.767598815148244,1004.3237094439014,94.46145224206188
2025-01-05 20:00:00,AWS_002,17.952105696838114,1004.3606746414752,100.0,none,0,0.234,1,localized_sensor_fault,0.185,0.86,8.2,17.95,False,19.62,1005.65,96.82,18.36,1004.38,97.62
2025-01-05 21:00:00,AWS_002,15.274121724145354,1004.2064039824124,100.0,none,0,0.215,0,normal,0.263,1.51,3.44,15.27,False,18.48,1005.47,96.59,15.274121724145354,1004.2064039824124,100.0
2025-01-05 22:00:00,AWS_002,14.643235023672382,1004.4023310964814,95.24997834015863,none,0,0.275,1,localized_sensor_fault,0.295,1.09,3203845.72,13.89,False,17.83,1004.96,97.28,15.0,1004.27,100.0
2025-01-05 23:00:00,AWS_002,14.720867110714336,1003.7249408534532,100.0,none,0,0.194,0,normal,0.367,0.99,2.04,14.72,False,16.91,1005.66,97.71,14.720867110714336,1003.7249408534532,100.0
2025-01-06 00:00:00,AWS_002,14.700301879466553,1003.4896961220264,100.0,none,0,0.186,0,normal,0.409,0.92,1.3,14.7,False,16.43,1005.14,97.16,14.700301879466553,1003.4896961220264,100.0
2025-01-06 01:00:00,AWS_002,14.94344525261598,1004.3003343717072,99.98504664581756,none,0,0.132,0,normal,0.298,0.78,0.68,14.94,False,16.72,1005.08,98.04,14.94344525261598,1004.3003343717072,99.98504664581756
2025-01-06 02:00:00,AWS_002,15.183597462207564,1004.026193249182,96.46703174799264,none,0,0.138,0,normal,0.263,1.11,0.88,14.62,False,17.25,1005.33,97.58,15.183597462207564,1004.026193249182,96.46703174799264
2025-01-06 03:00:00,AWS_002,15.689721363964695,1004.4021733259988,98.09933407731646,none,0,0.142,0,normal,0.215,1.31,1.34,15.39,False,18.13,1005.52,97.1,15.689721363964695,1004.4021733259988,98.09933407731646
2025-01-06 04:00:00,AWS_002,17.844570625510695,1004.1674684729728,99.69532574966294,none,0,0.116,0,normal,0.21,1.02,0.74,17.8,False,19.48,1005.64,96.63,17.844570625510695,1004.1674684729728,99.69532574966294
2025-01-06 05:00:00,AWS_002,19.136737460074485,1004.2177478509724,93.21573325484016,none,0,0.109,0,normal,0.153,1.11,1.06,18.01,False,20.93,1005.93,93.88,19.136737460074485,1004.2177478509724,93.21573325484016
2025-01-06 06:00:00,AWS_002,20.05489529388325,1004.8718742986326,93.61165491474812,none,0,0.095,0,normal,0.064,1.15,1.5,18.99,False,22.44,1005.84,93.64,20.05489529388325,1004.8718742986326,93.61165491474812
2025-01-06 07:00:00,AWS_002,22.09913987711814,1005.4219066662844,95.3543076640029,none,0,0.056,0,normal,0.04,0.76,0.73,21.32,False,24.28,1006.27,92.24,22.09913987711814,1005.4219066662844,95.3543076640029
2025-01-06 08:00:00,AWS_002,24.240588207188587,1005.7795799982872,91.20737028743328,none,0,0.07,0,normal,0.034,0.65,1.51,22.71,False,25.45,1006.82,91.43,24.240588207188587,1005.7795799982872,91.20737028743328
2025-01-06 09:00:00,AWS_002,24.804597215059538,1006.0890154052104,90.3956485932055,none,0,0.073,0,normal,0.029,0.73,1.61,23.12,False,26.95,1006.96,90.25,24.804597215059538,1006.0890154052104,90.3956485932055
2025-01-06 10:00:00,AWS_002,25.227682004913,1005.7957449294676,92.3118349192246,none,0,0.077,0,normal,0.021,0.93,1.59,23.89,False,27.82,1007.07,89.48,25.227682004913,1005.7957449294676,92.3118349192246
2025-01-06 11:00:00,AWS_002,26.13542426318801,1006.1489286856716,91.2684844305576,none,0,0.056,0,normal,0.019,0.77,0.98,24.6,False,28.22,1007.4,88.75,26.13542426318801,1006.1489286856716,91.2684844305576
2025-01-06 12:00:00,AWS_002,26.36367058863068,1005.6804443947256,94.22819338359317,none,0,0.096,0,normal,0.073,1.44,1.04,25.36,False,28.42,1007.33,88.58,26.36367058863068,1005.6804443947256,94.22819338359317
2025-01-06 13:00:00,AWS_002,26.446830055965425,1005.79502461014,90.15315923519744,none,0,0.073,0,normal,0.038,1.25,0.81,24.7,False,28.31,1007.33,89.25,26.446830055965425,1005.79502461014,90.15315923519744
2025-01-06 14:00:00,AWS_002,26.075742305608216,1005.8612874348646,91.70121720209636,none,0,0.088,0,normal,0.024,0.69,2.32,24.62,False,27.67,1007.06,89.82,26.075742305608216,1005.8612874348646,91.70121720209636
2025-01-06 15:00:00,AWS_002,24.37702174094212,1005.777705301743,88.53582903152115,none,0,0.146,0,normal,0.098,1.18,3.08,22.36,False,26.64,1007.45,90.73,24.37702174094212,1005.777705301743,88.53582903152115
2025-01-06 16:00:00,AWS_002,23.249553677722865,1005.905254318989,95.361245679022,none,0,0.075,0,normal,0.045,0.56,1.72,22.47,False,25.36,1006.62,91.52,23.249553677722865,1005.905254318989,95.361245679022
2025-01-06 17:00:00,AWS_002,22.48035146301886,1005.4414505325492,93.16431276393884,none,0,0.052,0,normal,0.017,0.85,0.74,21.32,False,24.16,1006.45,93.41,22.48035146301886,1005.4414505325492,93.16431276393884
2025-01-06 18:00:00,AWS_002,20.814472468511564,1005.3374687516924,92.58789289203948,none,0,0.063,0,normal,0.037,0.91,0.85,19.57,False,22.31,1005.9,94.23,20.814472468511564,1005.3374687516924,92.58789289203948
2025-01-06 19:00:00,AWS_002,19.51208357013068,1004.1349695901318,88.78467426986197,none,0,0.208,0,normal,0.328,0.84,3.26,17.61,False,20.77,1006.09,94.83,19.51208357013068,1004.1349695901318,88.78467426986197
2025-01-06 20:00:00,AWS_002,16.921800101367026,1004.4189828047248,99.6289182262676,none,0,0.163,0,normal,0.199,1.39,2.27,16.86,False,19.62,1005.65,96.82,16.921800101367026,1004.4189828047248,99.6289182262676
2025-01-06 21:00:00,AWS_002,21.843887965557585,1005.190162323064,98.0,thermo_inconsistent,1,0.186,1,localized_sensor_fault,0.105,1.59,4.05,21.51,False,18.48,1005.47,96.59,18.22,1004.29,98.34
2025-01-06 22:00:00,AWS_002,15.727819325827443,1004.1701904444302,100.0,none,0,0.134,0,normal,0.227,0.72,1.68,15.73,False,17.83,1004.96,97.28,15.727819325827443,1004.1701904444302,100.0
2025-01-06 23:00:00,AWS_002,14.334172836174885,1003.684329786414,98.68880633761698,none,0,0.199,0,normal,0.394,1.17,1.67,14.13,False,16.91,1005.66,97.71,14.334172836174885,1003.684329786414,98.68880633761698
2025-01-07 00:00:00,AWS_002,14.648089461889176,1003.8243154481715,100.0,none,0,0.172,0,normal,0.351,0.89,1.48,14.65,False,16.43,1005.14,97.16,14.648089461889176,1003.8243154481715,100.0
2025-01-07 01:00:00,AWS_002,14.699002183882184,1004.0157471021528,100.0,none,0,0.228,1,localized_sensor_fault,0.317,0.89,4.13,14.7,False,16.72,1005.08,98.04,14.86,1003.88,100.0
2025-01-07 02:00:00,AWS_002,15.017253589406064,1003.9360853411804,98.21958624966508,none,0,0.224,0,normal,0.31,1.2,3.64,14.74,False,17.25,1005.33,97.58,15.017253589406064,1003.9360853411804,98.21958624966508
2025-01-07 03:00:00,AWS_002,16.87093157514391,1003.7993108996772,100.0,none,0,0.118,0,normal,0.229,0.84,0.86,16.87,False,18.13,1005.52,97.1,16.87093157514391,1003.7993108996772,100.0
2025-01-07 04:00:00,AWS_002,17.51179151984939,1004.1328647132008,95.5403408622938,none,0,0.095,0,normal,0.145,1.05,0.67,16.79,False,19.48,1005.64,96.63,17.51179151984939,1004.1328647132008,95.5403408622938
2025-01-07 05:00:00,AWS_002,18.75889305788741,1004.3351385799735,100.0,none,0,0.162,0,normal,0.183,1.11,2.8,18.76,False,20.93,1005.93,93.88,18.75889305788741,1004.3351385799735,100.0
2025-01-07 06:00:00,AWS_002,20.453517470574813,1004.7220205796186,95.5372736211136,none,0,0.069,0,normal,0.068,0.96,0.67,19.72,False,22.44,1005.84,93.64,20.453517470574813,1004.7220205796186,95.5372736211136
2025-01-07 07:00:00,AWS_002,22.17271627082207,1005.104751738621,94.3701719035359,none,0,0.048,0,normal,0.021,0.73,0.67,21.22,False,24.28,1006.27,92.24,22.17271627082207,1005.104751738621,94.3701719035359
2025-01-07 08:00:00,AWS_002,22.87831868974424,1005.742892228691,91.32850148438348,none,0,0.19,1,localized_sensor_fault,0.036,1.05,5.78,21.39,False,25.45,1006.82,91.43,22.53,1005.15,92.85
2025-01-07 09:00:00,AWS_002,24.41077276567023,1005.1970139962636,85.02198670668862,none,0,0.156,0,normal,0.296,0.89,1.51,21.73,False,26.95,1006.96,90.25,24.41077276567023,1005.1970139962636,85.02198670668862
2025-01-07 10:00:00,AWS_002,25.195086854640785,1006.7371257452762,87.75441255429524,none,0,0.112,0,normal,0.088,0.94,2.17,23.02,False,27.82,1007.07,89.48,25.195086854640785,1006.7371257452762,87.75441255429524
2025-01-07 11:00:00,AWS_002,25.45969403137832,1006.0790638198944,90.89869286813544,none,0,0.102,0,normal,0.017,1.02,2.51,23.86,False,28.22,1007.4,88.75,25.45969403137832,1006.0790638198944,90.89869286813544
2025-01-07 12:00:00,AWS_002,26.91855399165977,1006.189789354397,88.74588022771006,none,0,0.071,0,normal,0.045,1.0,0.99,24.9,False,28.42,1007.33,88.58,26.91855399165977,1006.189789354397,88.74588022771006
2025-01-07 13:00:00,AWS_002,26.90047424172084,1005.9393815853724,93.73166340622808,none,0,0.092,0,normal,0.063,1.13,1.41,25.8,False,28.31,1007.33,89.25,26.90047424172084,1005.9393815853724,93.73166340622808
2025-01-07 14:00:00,AWS_002,26.20177798760111,1005.882811077921,89.87868513452891,none,0,0.089,0,normal,0.04,0.63,2.24,24.41,False,27.67,1007.06,89.82,26.20177798760111,1005.882811077921,89.87868513452891
2025-01-07 15:00:00,AWS_002,24.043967230188183,1005.7128792382132,96.90820057871234,none,0,0.105,0,normal,0.095,1.35,1.24,23.52,False,26.64,1007.45,90.73,24.043967230188183,1005.7128792382132,96.90820057871234
2025-01-07 16:00:00,AWS_002,23.684741193604257,1005.335398756495,96.22155248132684,none,0,0.115,0,normal,0.073,0.72,2.75,23.05,False,25.36,1006.62,91.52,23.684741193604257,1005.335398756495,96.22155248132684
2025-01-07 17:00:00,AWS_002,22.35223138197084,1005.6192354215926,93.97707949110864,none,0,0.062,0,normal,0.014,0.91,1.1,21.33,False,24.16,1006.45,93.41,22.35223138197084,1005.6192354215926,93.97707949110864
2025-01-07 18:00:00,AWS_002,20.29113028256712,1004.903119966228,95.8458700776512,none,0,0.079,0,normal,0.061,1.23,0.8,19.61,False,22.31,1005.9,94.23,20.29113028256712,1004.903119966228,95.8458700776512
2025-01-07 19:00:00,AWS_002,19.303121786733524,1004.6687480398022,92.9157393600404,none,0,0.105,0,normal,0.119,0.85,1.64,18.13,False,20.77,1006.09,94.83,19.303121786733524,1004.6687480398022,92.9157393600404
2025-01-07 20:00:00,AWS_002,17.06977640731899,1004.23977386765,99.1889148120649,none,0,0.2,1,localized_sensor_fault,0.181,1.31,4.07,16.94,False,19.62,1005.65,96.82,18.19,1004.79,97.52
2025-01-07 21:00:00,AWS_002,15.844530500599486,1004.9975066651174,99.288283557649,none,0,0.233,1,localized_sensor_fault,0.237,1.25,4.82,15.73,False,18.48,1005.47,96.59,16.46,1004.45,99.24
2025-01-07 22:00:00,AWS_002,14.989532447227678,1003.7805621688098,99.62708611427432,none,0,0.294,1,localized_sensor_fault,0.37,0.97,7.77,14.93,False,17.83,1004.96,97.28,15.42,1004.19,99.24
2025-01-07 23:00:00,AWS_002,14.436102626599364,1003.9880473733792,100.0,none,0,0.195,0,normal,0.353,1.12,2.06,14.44,False,16.91,1005.66,97.71,14.436102626599364,1003.9880473733792,100.0
2025-01-08 00:00:00,AWS_002,14.11537568703671,1004.14067038169,96.9191812728883,none,0,0.19,0,normal,0.315,1.16,2.28,13.63,False,16.43,1005.14,97.16,14.11537568703671,1004.14067038169,96.9191812728883
2025-01-08 01:00:00,AWS_002,15.121095269614834,1003.526341752276,100.0,none,0,0.166,0,normal,0.391,0.7,1.0,15.12,False,16.72,1005.08,98.04,15.121095269614834,1003.526341752276,100.0
2025-01-08 02:00:00,AWS_002,14.894928207131802,1003.7161907913852,100.0,none,0,0.195,0,normal,0.358,1.27,1.81,14.89,False,17.25,1005.33,97.58,14.894928207131802,1003.7161907913852,100.0
2025-01-08 03:00:00,AWS_002,16.095070398755297,1003.83740623636,94.86603798526902,none,0,0.158,0,normal,0.269,1.09,1.64,15.27,False,18.13,1005.52,97.1,16.095070398755297,1003.83740623636,94.86603798526902
2025-01-08 04:00:00,AWS_002,17.268121459520078,1004.5168587793552,98.71166237576836,none,0,0.231,1,localized_sensor_fault,0.155,1.06,5.97,17.06,False,19.48,1005.64,96.63,16.68,1004.18,97.21
2025-01-08 05:00:00,AWS_002,19.868374891131957,1004.8484134380716,95.7052886189188,frozen,1,0.059,0,normal,0.064,0.7,0.67,19.16,False,20.93,1005.93,93.88,19.868374891131957,1004.8484134380716,95.7052886189188
2025-01-08 06:00:00,AWS_002,19.868374891131957,1004.8484134380716,95.7052886189188,frozen,1,0.109,0,normal,0.064,1.24,1.95,19.16,False,22.44,1005.84,93.64,19.868374891131957,1004.8484134380716,95.7052886189188
2025-01-08 07:00:00,AWS_002,19.868374891131957,1004.8484134380716,95.7052886189188,frozen,1,0.22,1,localized_sensor_fault,0.064,1.53,12.86,19.16,False,24.28,1006.27,92.24,19.87,1004.85,95.71
2025-01-08 08:00:00,AWS_002,19.868374891131957,1004.8484134380716,95.7052886189188,frozen,1,0.366,1,sensor_stuck_fault,0.064,2.28,2.85,19.16,False,25.45,1006.82,91.43,19.87,1004.85,95.71
2025-01-08 09:00:00,AWS_002,19.868374891131957,1004.8484134380716,95.7052886189188,frozen,1,0.45,1,sensor_stuck_fault,0.064,2.41,7.58,19.16,False,26.95,1006.96,90.25,19.87,1004.85,95.71
2025-01-08 10:00:00,AWS_002,19.868374891131957,1004.8484134380716,95.7052886189188,frozen,1,0.464,1,sensor_stuck_fault,0.064,2.86,8.66,19.16,False,27.82,1007.07,89.48,19.87,1004.85,95.71
2025-01-08 11:00:00,AWS_002,19.868374891131957,1004.8484134380716,95.7052886189188,frozen,1,0.472,1,sensor_stuck_fault,0.064,3.08,9.12,19.16,False,28.22,1007.4,88.75,19.87,1004.85,95.71
2025-01-08 12:00:00,AWS_002,19.868374891131957,1004.8484134380716,95.7052886189188,frozen,1,0.393,1,sensor_stuck_fault,0.064,3.05,2.88,19.16,False,28.42,1007.33,88.58,19.87,1004.85,95.71
2025-01-08 13:00:00,AWS_002,26.82327465512095,1005.9833915556766,87.93272136153062,none,0,0.073,0,normal,0.075,1.09,0.57,24.65,False,28.31,1007.33,89.25,26.82327465512095,1005.9833915556766,87.93272136153062
2025-01-08 14:00:00,AWS_002,25.53549852752552,1006.2989302091052,90.16481670473728,none,0,0.065,0,normal,0.021,0.92,1.14,23.8,False,27.67,1007.06,89.82,25.53549852752552,1006.2989302091052,90.16481670473728
2025-01-08 15:00:00,AWS_002,25.20081750669584,1005.5957165840638,88.27640099694278,none,0,0.097,0,normal,0.109,0.75,1.58,23.12,False,26.64,1007.45,90.73,25.20081750669584,1005.5957165840638,88.27640099694278
2025-01-08 16:00:00,AWS_002,23.748266612067475,1005.7005668072964,95.54241384446442,none,0,0.076,0,normal,0.056,0.52,1.67,22.99,False,25.36,1006.62,91.52,23.748266612067475,1005.7005668072964,95.54241384446442
2025-01-08 17:00:00,AWS_002,22.094949499350932,1005.1664960391984,91.44206172839031,none,0,0.11,0,normal,0.062,1.04,2.25,20.63,False,24.16,1006.45,93.41,22.094949499350932,1005.1664960391984,91.44206172839031
2025-01-08 18:00:00,AWS_002,20.92128802660317,1004.8641273900516,95.58916474995216,none,0,0.06,0,normal,0.051,0.85,0.67,20.19,False,22.31,1005.9,94.23,20.92128802660317,1004.8641273900516,95.58916474995216
2025-01-08 19:00:00,AWS_002,18.85905665148516,1005.1509125522416,92.73630857164387,none,0,0.214,1,localized_sensor_fault,0.09,1.11,7.61,17.66,False,20.77,1006.09,94.83,19.89,1005.05,95.51
2025-01-08 20:00:00,AWS_002,17.960848405159194,1004.941337272032,95.47282820090872,none,0,0.113,0,normal,0.095,0.85,2.23,17.23,False,19.62,1005.65,96.82,17.960848405159194,1004.941337272032,95.47282820090872
2025-01-08 21:00:00,AWS_002,15.76307065181789,1003.8731684592568,97.00645729716024,none,0,0.166,0,normal,0.243,1.28,1.99,15.29,False,18.48,1005.47,96.59,15.76307065181789,1003.8731684592568,97.00645729716024
2025-01-08 22:00:00,AWS_002,15.039433026840284,1003.8831310009972,100.0,none,0,0.149,0,normal,0.328,0.96,0.74,15.04,False,17.83,1004.96,97.28,15.039433026840284,1003.8831310009972,100.0
2025-01-08 23:00:00,AWS_002,15.227896181409816,1003.451591682484,100.0,none,0,0.294,1,localized_sensor_fault,0.394,0.76,6.38,15.23,False,16.91,1005.66,97.71,15.13,1004.0,99.32
2025-01-09 00:00:00,AWS_002,13.692099707467769,1004.2043504839515,100.0,none,0,0.194,0,normal,0.342,1.37,1.82,13.69,False,16.43,1005.14,97.16,13.692099707467769,1004.2043504839515,100.0
2025-01-09 01:00:00,AWS_002,14.933835520617302,1004.1244062600778,98.63944983527608,none,0,0.177,0,normal,0.298,0.79,2.44,14.72,False,16.72,1005.08,98.04,14.933835520617302,1004.1244062600778,98.63944983527608
2025-01-09 02:00:00,AWS_002,15.176526162791117,1004.1925620740484,97.60631022959448,none,0,0.22,1,localized_sensor_fault,0.247,1.12,4.37,14.8,False,17.25,1005.33,97.58,15.2,1004.16,98.12
2025-01-09 03:00:00,AWS_002,16.076251091842536,1003.8360459393932,96.72123495732863,none,0,0.203,0,normal,0.233,1.1,3.85,15.55,False,18.13,1005.52,97.1,16.076251091842536,1003.8360459393932,96.72123495732863
2025-01-09 04:00:00,AWS_002,17.2583619534829,1004.4789874874529,94.1007026769471,none,0,0.131,0,normal,0.165,1.06,1.86,16.3,False,19.48,1005.64,96.63,17.2583619534829,1004.4789874874529,94.1007026769471
2025-01-09 05:00:00,AWS_002,19.50425302284557,1004.6020328433152,94.82867213189584,none,0,0.074,0,normal,0.08,0.86,0.87,18.65,False,20.93,1005.93,93.88,19.50425302284557,1004.6020328433152,94.82867213189584
2025-01-09 06:00:00,AWS_002,19.92620886764364,1004.8814453514202,95.01669930030504,none,0,0.076,0,normal,0.062,1.21,0.67,19.1,False,22.44,1005.84,93.64,19.92620886764364,1004.8814453514202,95.01669930030504
2025-01-09 07:00:00,AWS_002,22.42886560474902,1005.3459842492124,98.47611397102727,none,0,0.101,0,normal,0.134,0.64,1.58,22.18,False,24.28,1006.27,92.24,22.42886560474902,1005.3459842492124,98.47611397102727
2025-01-09 08:00:00,AWS_002,23.73325097053885,1005.8580021692572,94.49427902906328,none,0,0.182,1,localized_sensor_fault,0.029,0.7,11.05,22.8,False,25.45,1006.82,91.43,23.08,1005.6,94.92
2025-01-09 09:00:00,AWS_002,24.613639927103463,1006.2196978185076,96.81014168055133,none,0,0.1,0,normal,0.108,0.8,1.65,24.07,False,26.95,1006.96,90.25,24.613639927103463,1006.2196978185076,96.81014168055133
2025-01-09 10:00:00,AWS_002,25.704077740172096,1006.2016912707676,84.3885165543273,none,0,0.113,0,normal,0.238,0.76,0.67,22.87,False,27.82,1007.07,89.48,25.704077740172096,1006.2016912707676,84.3885165543273
2025-01-09 11:00:00,AWS_002,26.622288024244178,1006.54687304906,88.05811512336554,none,0,0.08,0,normal,0.047,0.59,1.86,24.48,False,28.22,1007.4,88.75,26.622288024244178,1006.54687304906,88.05811512336554
2025-01-09 12:00:00,AWS_002,26.305327708358867,1006.2921502948492,91.6076594641068,none,0,0.093,0,normal,0.01,0.91,2.4,24.83,False,28.42,1007.33,88.58,26.305327708358867,1006.2921502948492,91.6076594641068
2025-01-09 13:00:00,AWS_002,25.73188463066739,1006.1718853773756,92.1032007940918,none,0,0.187,1,localized_sensor_fault,0.02,0.94,11.05,24.35,False,28.31,1007.33,89.25,25.79,1006.21,91.86
2025-01-09 14:00:00,AWS_002,25.854471256999208,1006.212003293044,97.47951735339186,none,0,0.111,0,normal,0.156,0.78,1.51,25.42,False,27.67,1007.06,89.82,25.854471256999208,1006.212003293044,97.47951735339186
2025-01-09 15:00:00,AWS_002,24.450011966183293,1005.9340108336808,93.4078868966583,none,0,0.081,0,normal,0.021,1.14,1.46,23.32,False,26.64,1007.45,90.73,24.450011966183293,1005.9340108336808,93.4078868966583
2025-01-09 16:00:00,AWS_002,23.38134068320202,1005.6726715922428,93.65262174322552,none,0,0.077,0,normal,0.023,0.53,2.09,22.3,False,25.36,1006.62,91.52,23.38134068320202,1005.6726715922428,93.65262174322552
2025-01-09 17:00:00,AWS_002,22.121021545584124,1005.7823540740868,90.64979417912024,none,0,0.081,0,normal,0.059,1.03,1.18,20.52,False,24.16,1006.45,93.41,22.121021545584124,1005.7823540740868,90.64979417912024
2025-01-09 18:00:00,AWS_002,20.8425468259181,1005.3447826524016,95.2118914182541,none,0,0.07,0,normal,0.034,0.89,1.21,20.05,False,22.31,1005.9,94.23,20.8425468259181,1005.3447826524016,95.2118914182541
2025-01-09 19:00:00,AWS_002,19.721935428526702,1004.788769761245,94.341885563104,none,0,0.092,0,normal,0.07,0.61,2.04,18.79,False,20.77,1006.09,94.83,19.721935428526702,1004.788769761245,94.341885563104
2025-01-09 20:00:00,AWS_002,17.685747087428744,1004.391735251332,97.01886560031784,none,0,0.18,1,localized_sensor_fault,0.113,1.0,4.53,17.21,False,19.62,1005.65,96.82,18.7,1004.59,96.12
2025-01-09 21:00:00,AWS_002,16.3526789058229,1004.3682297109684,100.0,none,0,0.218,1,localized_sensor_fault,0.194,1.01,5.07,16.35,False,18.48,1005.47,96.59,17.02,1004.38,96.12
2025-01-09 22:00:00,AWS_002,15.681466882925037,1004.24146179701,98.39446290780177,none,0,0.166,0,normal,0.214,0.74,3.11,15.43,False,17.83,1004.96,97.28,15.681466882925037,1004.24146179701,98.39446290780177
2025-01-09 23:00:00,AWS_002,14.869115984765411,1003.8298491554094,92.3336142925066,none,0,0.298,1,localized_sensor_fault,0.392,0.93,8.45,13.64,False,16.91,1005.66,97.71,15.28,1004.04,97.94
2025-01-10 00:00:00,AWS_002,13.874443573958892,1003.596066503186,100.0,none,0,0.23,0,normal,0.444,1.28,2.15,13.87,False,16.43,1005.14,97.16,13.874443573958892,1003.596066503186,100.0
2025-01-10 01:00:00,AWS_002,14.514782163508238,1003.3378554642431,97.480168247425,none,0,0.184,0,normal,0.43,0.97,0.89,14.12,False,16.72,1005.08,98.04,14.514782163508238,1003.3378554642431,97.480168247425
2025-01-10 02:00:00,AWS_002,14.860006590650505,1004.5373312877762,100.0,none,0,0.164,0,normal,0.303,1.29,1.23,14.86,False,17.25,1005.33,97.58,14.860006590650505,1004.5373312877762,100.0
2025-01-10 03:00:00,AWS_002,16.588595100087257,1004.233558395456,98.76512661273352,none,0,0.117,0,normal,0.178,0.83,1.45,16.39,False,18.13,1005.52,97.1,16.588595100087257,1004.233558395456,98.76512661273352
2025-01-10 04:00:00,AWS_002,18.062502914953544,1004.4237035181552,98.56512607387933,none,0,0.095,0,normal,0.138,0.84,1.04,17.83,False,19.48,1005.64,96.63,18.062502914953544,1004.4237035181552,98.56512607387933
2025-01-10 05:00:00,AWS_002,19.143286303547264,1005.0228817099702,95.09690650948048,none,0,0.12,0,normal,0.066,0.92,2.77,18.34,False,20.93,1005.93,93.88,19.143286303547264,1005.0228817099702,95.09690650948048
2025-01-10 06:00:00,AWS_002,20.14166894615846,1005.556725083658,94.09535652419032,none,0,0.094,0,normal,0.039,1.11,1.8,19.16,False,22.44,1005.84,93.64,20.14166894615846,1005.556725083658,94.09535652419032
2025-01-10 07:00:00,AWS_002,22.428233758704685,1005.0882449545318,92.02045741091814,none,0,0.064,0,normal,0.045,0.64,1.18,21.07,False,24.28,1006.27,92.24,22.428233758704685,1005.0882449545318,92.02045741091814
2025-01-10 08:00:00,AWS_002,23.170004295343396,1006.1251819290316,94.44675348468536,none,0,0.074,0,normal,0.029,0.93,1.38,22.23,False,25.45,1006.82,91.43,23.170004295343396,1006.1251819290316,94.44675348468536
2025-01-10 09:00:00,AWS_002,24.899973871793488,1006.284653470332,95.01232586629658,none,0,0.089,0,normal,0.055,0.7,1.97,24.04,False,26.95,1006.96,90.25,24.899973871793488,1006.284653470332,95.01232586629658
2025-01-10 10:00:00,AWS_002,25.2727863511025,1006.419304459844,88.19578717845278,none,0,0.2,1,localized_sensor_fault,0.067,0.91,15.18,23.18,False,27.82,1007.07,89.48,25.09,1006.18,91.6
2025-01-10 11:00:00,AWS_002,25.797867276036776,1006.122962183226,85.88128770379879,none,0,0.099,0,normal,0.173,0.89,0.67,23.25,False,28.22,1007.4,88.75,25.797867276036776,1006.122962183226,85.88128770379879
2025-01-10 12:00:00,AWS_002,25.995964730339423,1006.2373876769964,91.1710146660096,none,0,0.055,0,normal,0.022,0.96,0.67,24.44,False,28.42,1007.33,88.58,25.995964730339423,1006.2373876769964,91.1710146660096
2025-01-10 13:00:00,AWS_002,26.360794641200616,1006.382354005514,91.28303731104288,none,0,0.045,0,normal,0.008,0.77,0.67,24.82,False,28.31,1007.33,89.25,26.360794641200616,1006.382354005514,91.28303731104288
2025-01-10 14:00:00,AWS_002,25.49032752082268,1006.1761471808412,91.0073810443388,none,0,0.058,0,normal,0.018,0.94,0.84,23.91,False,27.67,1007.06,89.82,25.49032752082268,1006.1761471808412,91.0073810443388
2025-01-10 15:00:00,AWS_002,24.97671730381918,1005.9203991267708,93.62765475585547,none,0,0.093,0,normal,0.035,0.87,2.13,23.88,False,26.64,1007.45,90.73,24.97671730381918,1005.9203991267708,93.62765475585547
2025-01-10 16:00:00,AWS_002,23.04036156196824,1005.9266979580476,92.9059914390175,none,0,0.063,0,normal,0.015,0.62,1.52,21.83,False,25.36,1006.62,91.52,23.04036156196824,1005.9266979580476,92.9059914390175
